TIME	EVENT	NODES
183.66215319169834	O	n37
187.1981154176181	S	n37;1;n59;2;n60;3
197.574740969038	S	n60;3;n71;4;n72;5
202.9248701839241	T	n59;2;n59;6;n48;7
208.17878072430707	I	n59;6
221.789667386811	I	n71;4
223.78844736321776	I	n48;7
224.87883338170167	E	n71;4
226.43952874457688	T	n48;7;n48;8;n75;9
229.84074322147535	S	n75;9;n103;10;n104;11
240.4400248471713	S	n104;11;n111;12;n112;13
242.8941750001684	S	n103;10;n115;14;n116;15
242.95770761167321	C	n112;13
244.65686309263035	S	n115;14;n117;16;n118;17
244.7355687600516	I	n112;13
245.60380920404123	E	n118;17
246.15515523962367	I	n116;15
246.41896245296667	S	n116;15;n119;18;n120;19
249.73932941979794	C	n59;6
250.8915160618237	I	n120;19
251.3186136772485	S	n120;19;n129;20;n130;21
251.91737397158224	S	n59;6;n131;22;n132;23
251.9600984783782	E	n129;20
254.1474396940903	S	n111;12;n135;24;n136;25
254.31869674795763	S	n72;5;n137;26;n138;27
254.6017951755659	S	n119;18;n141;28;n142;29
255.53128180212184	I	n48;8
256.48650413533505	I	n130;21
259.19362679088636	S	n130;21;n151;30;n152;31
259.28999588796853	S	n141;28;n153;32;n154;33
259.36120736456706	I	n112;13
261.5455228136473	E	n152;31
262.48313050699846	S	n137;26;n155;34;n156;35
264.256074713361	S	n131;22;n159;36;n160;37
266.1400532075929	E	n151;30
267.6230845290778	E	n154;33
268.08312347105647	S	n138;27;n163;38;n164;39
268.5017989805593	C	n153;32
269.1851059901341	C	n156;35
269.9568136455443	E	n136;25
270.04315090948944	L	n159;36
270.50846597342445	E	n48;8
271.9269678123515	L	n153;32
273.69669026611615	T	n164;39;n164;40;n166;41
277.8106349986983	E	n163;38
278.4525291252385	E	n112;13
278.8778393829385	E	n117;16
279.05466226893617	I	n135;24
279.3689247604448	E	n164;40
279.5521328159578	I	n142;29
280.9346084359787	E	n156;35
282.28764477756255	I	n160;37
283.003644560383	E	n160;37
288.4834762003294	I	n135;24
288.5496408940298	S	n132;23;n189;42;n190;43
297.2325938618031	S	n190;43;n211;44;n212;45
297.944722411288	S	n135;24;n213;46;n214;47
299.1473251872138	E	n214;47
300.2403538732895	I	n211;44
300.6954820646963	C	n213;46
301.37631581860853	I	n189;42
302.77518792485097	S	n155;34;n221;48;n222;49
305.3065589137974	S	n213;46;n225;50;n226;51
305.8126559252323	L	n225;50
305.8126559252323	T	n212;45;n212;52;n225;53
306.18779637717876	E	n189;42
307.6460312843944	T	n211;44;n211;54;n109;55
307.7461403907632	I	n212;52
312.1421772672062	E	n142;29
314.3193370741534	E	n222;49
315.342886568578	E	n109;55
317.0285075281099	D	n225;53;n225;56;n225;57
319.6549463062246	I	n211;54
323.451126983794	S	n211;54;n247;58;n248;59
324.2601856628277	E	n226;51
324.7848548775896	E	n225;56
324.7848548775896	E	n225;57
325.62016585225894	E	n166;41
326.9299560409181	S	n248;59;n249;60;n250;61
327.9593589148829	I	n249;60
329.5211119898251	I	n247;58
334.64198406508626	S	n249;60;n255;62;n256;63
338.3163266826589	T	n247;58;n247;64;n215;65
338.51097831531484	S	n247;64;n269;66;n270;67
341.5385477573434	S	n215;65;n277;68;n278;69
343.693943649857	I	n277;68
348.825722390589	C	n221;48
351.3681074054671	E	n270;67
351.37042779145395	E	n255;62
354.7054339454647	I	n277;68
355.18942024603274	I	n277;68
355.3977337512351	I	n278;69
356.5243775902817	S	n250;61;n303;70;n304;71
359.43466135079467	S	n269;66;n307;72;n308;73
362.32144839132326	T	n256;63;n256;74;n285;75
363.7179365725955	E	n277;68
364.14479088522387	E	n212;52
364.2374986844681	C	n307;72
364.49514583717956	S	n304;71;n319;76;n320;77
365.0168302374957	S	n256;74;n323;78;n324;79
365.43340172035926	I	n323;78
368.1525611161385	S	n324;79;n331;80;n332;81
368.33285918754166	F	n307;72
368.33285918754166	F	n303;70
368.33285918754166	F	n308;73
368.33285918754166	F	n331;80
368.33285918754166	F	n285;75
368.33285918754166	F	n323;78
368.33285918754166	F	n320;77
368.33285918754166	F	n332;81
368.33285918754166	F	n221;48
368.33285918754166	F	n319;76
368.33285918754166	F	n278;69
