TIME	EVENT	NODES
249.10861886800265	S	n108;142;n125;154;n126;155
251.3186136772485	S	n120;149;n129;156;n130;157
251.91737397158224	S	n59;82;n131;158;n132;159
251.91737397158224	S	n59;80;n131;160;n132;161
251.9600984783782	E	n129;156
253.10530453682208	S	n102;127;n133;162;n134;163
253.4316531182166	L	n95;120
253.907451834007	I	n131;158
253.987028074217	I	n117;146
254.1474396940903	S	n111;138;n135;164;n136;165
254.31869674795763	S	n72;99;n137;166;n138;167
254.31869674795763	S	n72;98;n137;168;n138;169
254.31869674795763	S	n72;95;n137;170;n138;171
254.59397657947247	S	n123;152;n139;172;n140;173
254.6017951755659	S	n119;148;n141;174;n142;175
254.85733682858677	S	n134;163;n143;176;n144;177
255.08922900163986	E	n139;172
255.25656480179995	I	n126;155
255.4418270676363	L	n121;150
255.4418270676363	T	n130;157;n130;178;n121;179
255.82009900671673	C	n142;175
256.3253084145161	I	n113;140
256.74972332501403	S	n70;93;n145;180;n146;181
256.96114287753085	S	n126;155;n147;182;n148;183
258.1433802004599	I	n122;151
258.8150958922131	S	n124;153;n149;184;n150;185
259.103570247542	I	n121;179
259.19362679088636	S	n130;178;n151;186;n152;187
259.28999588796853	S	n141;174;n153;188;n154;189
259.8403615200509	I	n133;162
260.0079447944091	E	n114;141
261.5455228136473	E	n152;187
261.6291738439399	E	n121;179
262.43014142332055	E	n148;183
262.48313050699846	S	n137;166;n155;190;n156;191
262.48313050699846	S	n137;168;n155;192;n156;193
262.48313050699846	S	n137;170;n155;194;n156;195
262.7138522087687	I	n136;165
262.92689318959526	I	n138;167
264.256074713361	S	n131;158;n159;196;n160;197
264.256074713361	S	n131;160;n159;198;n160;199
266.1400532075929	E	n151;186
266.4584557053236	I	n109;136
266.4717424861408	L	n107;134
266.4717424861408	T	n138;169;n138;200;n107;201
266.80294771333917	S	n107;201;n161;202;n162;203
267.6230845290778	E	n154;189
268.0371616241273	C	n133;162
268.08312347105647	S	n138;167;n163;204;n164;205
268.08312347105647	S	n138;200;n163;206;n164;207
268.08312347105647	S	n138;171;n163;208;n164;209
268.46960837575097	L	n125;154
269.9568136455443	E	n136;165
272.6767349114643	I	n98;123
273.5864034493894	E	n122;151
273.88869092988546	L	n149;184
273.88869092988546	T	n135;164;n135;210;n149;211
274.1210790001169	C	n155;194
274.18728539012915	I	n142;175
274.68520477779253	E	n143;176
275.0960935428681	S	n146;181;n169;212;n170;213
275.3394929136777	E	n140;173
275.8505257194636	S	n145;180;n173;214;n174;215
275.96678190863184	I	n174;215
276.06674945851347	E	n113;140
276.1168785623324	L	n98;123
276.1492023614007	I	n169;212
276.4566761361824	T	n170;213;n170;216;n172;217
276.52553991863863	L	n105;132
276.551795131478	S	n144;177;n175;218;n176;219
276.778106847264	S	n169;212;n177;220;n178;221
277.04604187489826	E	n161;202
277.8106349986983	E	n163;204
277.8106349986983	E	n163;206
277.8106349986983	E	n163;208
278.2243542771887	L	n109;136
278.4525291252385	E	n112;139
278.8778393829385	E	n117;146
279.3689247604448	E	n164;205
279.3689247604448	E	n164;207
279.3689247604448	E	n164;209
279.66304227246366	I	n155;190
280.88338111280893	E	n90;143
280.9346084359787	E	n156;191
280.9346084359787	E	n156;193
280.9346084359787	E	n156;195
281.34872701965344	D	n160;199;n160;222;n160;223
281.61395212322174	D	n173;214;n173;224;n173;225
283.003644560383	E	n160;197
283.003644560383	E	n160;222
283.003644560383	E	n160;223
283.3629310829571	S	n147;182;n183;226;n184;227
283.590787823671	I	n110;137
284.1189827697525	T	n170;216;n170;228;n181;229
285.76396366295205	E	n176;219
285.9456044299885	S	n162;203;n185;230;n186;231
287.5951517002605	S	n110;137;n187;232;n188;233
287.9578037546808	I	n155;190
288.5496408940298	S	n132;159;n189;234;n190;235
288.5496408940298	S	n132;161;n189;236;n190;237
288.86400500247987	I	n188;233
289.7660671719976	S	n177;220;n191;238;n192;239
290.4363268478046	S	n133;162;n193;240;n194;241
292.01152244219134	S	n186;231;n195;242;n196;243
292.56408620681617	S	n191;238;n197;244;n198;245
292.8324466851517	C	n189;236
293.1267483817216	S	n188;233;n199;246;n200;247
293.4401227103343	E	n150;185
293.6183387782659	E	n184;227
293.87416262241237	S	n194;241;n201;248;n202;249
293.90973519565694	S	n199;246;n203;250;n204;251
294.07914662793326	E	n200;247
294.27007287477545	S	n153;188;n205;252;n206;253
294.73915116460614	L	n172;217
295.7101501024865	E	n178;221
295.90695973177685	I	n159;198
296.4430408222861	E	n175;218
296.7260942470411	I	n183;226
296.7804733096652	S	n196;243;n207;254;n208;255
297.20756264263844	S	n193;240;n209;256;n210;257
297.2325938618031	S	n190;235;n211;258;n212;259
297.2325938618031	S	n190;237;n211;260;n212;261
297.28242534917376	I	n209;256
297.77429733878824	E	n208;255
297.88510067996623	E	n197;244
297.944722411288	S	n135;210;n213;262;n214;263
298.1283204238227	S	n206;253;n215;264;n216;265
298.5182981782411	E	n207;254
299.1473251872138	E	n214;263
299.4814268348252	I	n212;259
301.0310974275402	I	n216;265
301.5187902891868	E	n195;242
301.7496501463424	E	n216;265
301.7901629332776	L	n170;228
301.7901629332776	T	n159;198;n159;266;n170;267
302.54551594173853	I	n192;239
302.77518792485097	S	n155;194;n221;268;n222;269
302.77518792485097	S	n155;190;n221;270;n222;271
302.77518792485097	S	n155;192;n221;272;n222;273
303.4377349768546	S	n209;256;n223;274;n224;275
304.8118125762751	I	n222;271
305.3065589137974	S	n213;262;n225;276;n226;277
305.8053411110323	S	n204;251;n227;278;n228;279
305.99025340734033	E	n202;249
306.18779637717876	E	n189;234
306.18779637717876	E	n189;236
306.7118637562414	E	n185;230
307.19872558142663	C	n221;268
307.88032930517045	S	n210;257;n229;280;n230;281
308.0964169721196	I	n228;279
309.21205838172443	S	n198;245;n231;282;n232;283
310.74626732789005	S	n224;275;n233;284;n234;285
311.0927644648807	I	n181;229
312.06673550701987	S	n201;248;n235;286;n236;287
312.1421772672062	E	n142;175
313.23998780787304	I	n159;266
313.2735372024965	E	n149;211
313.295464126695	I	n192;239
314.0104779853529	S	n227;278;n237;288;n238;289
314.1458393412537	I	n231;282
314.3193370741534	E	n222;269
314.3193370741534	E	n222;271
314.3193370741534	E	n222;273
314.5087251124538	E	n173;224
314.5087251124538	E	n173;225
315.1497921941525	C	n233;284
316.2184337233676	C	n215;264
316.27600896896894	E	n192;239
316.64521563171144	E	n174;215
316.9842617932911	I	n215;264
317.22835491261617	I	n187;232
317.30612004847615	S	n232;283;n239;290;n240;291
318.33135918268874	L	n211;258
318.9566040063278	S	n203;250;n241;292;n242;293
321.78135305229097	E	n235;286
322.6630115581117	S	n233;284;n245;294;n246;295
323.20251359115457	I	n159;266
323.451126983794	S	n211;260;n247;296;n248;297
324.05111770530084	I	n229;280
324.2601856628277	E	n226;277
324.7848548775896	E	n225;276
325.4100025959305	L	n238;289
325.4100025959305	T	n215;264;n215;298;n238;299
326.9191915703628	E	n181;229
326.9299560409181	S	n248;297;n249;300;n250;301
327.68708843484586	S	n223;274;n251;302;n252;303
328.19614122809594	C	n238;299
328.2146319613769	S	n159;196;n253;304;n254;305
328.2146319613769	S	n159;266;n253;306;n254;307
328.51162888162287	I	n170;267
328.7971440450731	C	n187;232
330.73795343493657	C	n170;267
331.02825248126715	E	n236;287
331.57266048626957	I	n231;282
332.7460920157248	C	n228;279
333.9835129984656	I	n239;290
334.64198406508626	S	n249;300;n255;308;n256;309
334.9897297167016	S	n251;302;n257;310;n258;311
335.14844581859495	S	n231;282;n259;312;n260;313
335.6967060113735	S	n241;292;n261;314;n262;315
335.8913160342679	I	n228;279
335.92113620132585	S	n254;305;n263;316;n264;317
335.92113620132585	S	n254;307;n263;318;n264;319
336.06052752137316	C	n264;317
336.48660234690794	C	n260;313
336.9353553165079	C	n237;288
337.10932653973396	S	n229;280;n267;320;n268;321
337.28905422972474	I	n258;311
337.7239660043723	I	n267;320
337.75826027789043	L	n221;272
338.04898475822546	L	n256;309
338.51097831531484	S	n247;296;n269;322;n270;323
338.89935941368094	E	n245;294
339.03317965279507	C	n268;321
339.658731161582	S	n264;317;n271;324;n272;325
339.658731161582	S	n264;319;n271;326;n272;327
339.79484791561595	I	n187;232
339.96246034945096	S	n237;288;n273;328;n274;329
340.3911648246526	I	n261;314
341.11177427463167	S	n246;295;n275;330;n276;331
341.5385477573434	S	n215;298;n277;332;n278;333
342.1368897672253	S	n267;320;n279;334;n280;335
342.3523845263514	S	n228;279;n281;336;n282;337
343.3073747525614	C	n263;318
344.02040770953147	S	n258;311;n283;338;n284;339
344.0847046146449	D	n230;281;n230;340;n230;341
345.45359205617507	I	n268;321
345.71198993976384	E	n253;304
345.71198993976384	E	n253;306
346.3018021962096	I	n282;337
346.5471506808192	S	n280;335;n285;342;n286;343
346.5990500281604	S	n283;338;n287;344;n288;345
346.8347044409321	I	n221;268
347.3589689447561	S	n268;321;n289;346;n290;347
348.6720819320871	E	n240;291
348.7564267084988	E	n259;312
348.7700363029201	S	n275;330;n291;348;n292;349
349.00530575206363	E	n183;226
349.71198621842126	I	n250;301
350.53960376877336	S	n262;315;n293;350;n294;351
350.6247674253394	S	n276;331;n295;352;n296;353
350.68260736746277	I	n255;308
351.21756444659286	I	n269;322
351.3681074054671	E	n270;323
351.37042779145395	E	n255;308
351.64992078918175	I	n274;329
352.333321988538	I	n234;285
352.83195089665236	I	n289;346
353.2274467652559	S	n284;339;n297;354;n298;355
355.0583586205711	S	n292;349;n299;356;n300;357
355.7899662740194	E	n274;329
355.8778505990836	S	n295;352;n301;358;n302;359
356.3119546325315	E	n187;232
356.5243775902817	S	n250;301;n303;360;n304;361
357.1757291726746	S	n301;358;n305;362;n306;363
358.3633397875162	I	n205;252
359.16454116420584	E	n261;314
359.43466135079467	S	n269;322;n307;364;n308;365
360.43191406413905	C	n221;270
360.66748199542366	E	n306;363
361.7971077523211	S	n272;325;n309;366;n310;367
361.7971077523211	S	n272;327;n309;368;n310;369
362.14507068748986	S	n289;346;n311;370;n312;371
362.8009023429124	L	n271;326
362.93877184850265	E	n279;334
363.25563385497793	I	n296;353
363.7179365725955	E	n277;332
363.72092949357767	S	n205;252;n313;372;n314;373
364.0086300239402	S	n305;362;n315;374;n316;375
364.14479088522387	E	n212;259
364.14479088522387	E	n212;261
364.29095250692836	L	n221;268
364.30897272570144	I	n242;293
364.39265661618424	S	n310;367;n317;376;n318;377
364.39265661618424	S	n310;369;n317;378;n318;379
364.49514583717956	S	n304;361;n319;380;n320;381
364.8824680743981	S	n302;359;n321;382;n322;383
365.0417268907298	E	n263;316
365.0417268907298	E	n263;318
365.3354294195512	E	n260;313
365.43190125744275	S	n273;328;n325;384;n326;385
365.6675909654996	S	n239;290;n327;386;n328;387
365.9406802548836	S	n318;377;n329;388;n330;389
365.9406802548836	S	n318;379;n329;390;n330;391
366.37206205691155	I	n319;380
366.9675481722017	C	n314;373
367.46490001879584	I	n287;344
367.739842219471	I	n311;370
368.10971189398236	D	n252;303;n252;392;n252;393
368.33285918754166	F	n316;375
368.33285918754166	F	n230;340
368.33285918754166	F	n230;341
368.33285918754166	F	n322;383
368.33285918754166	F	n330;389
368.33285918754166	F	n330;391
368.33285918754166	F	n291;348
368.33285918754166	F	n300;357
368.33285918754166	F	n293;350
368.33285918754166	F	n307;364
368.33285918754166	F	n242;293
368.33285918754166	F	n296;353
368.33285918754166	F	n287;344
368.33285918754166	F	n282;337
368.33285918754166	F	n299;356
368.33285918754166	F	n329;388
368.33285918754166	F	n329;390
368.33285918754166	F	n303;360
368.33285918754166	F	n271;324
368.33285918754166	F	n257;310
368.33285918754166	F	n288;345
368.33285918754166	F	n308;365
368.33285918754166	F	n327;386
368.33285918754166	F	n285;342
368.33285918754166	F	n286;343
368.33285918754166	F	n234;285
368.33285918754166	F	n325;384
368.33285918754166	F	n281;336
368.33285918754166	F	n328;387
368.33285918754166	F	n326;385
368.33285918754166	F	n312;371
368.33285918754166	F	n314;373
368.33285918754166	F	n252;392
368.33285918754166	F	n252;393
368.33285918754166	F	n311;370
368.33285918754166	F	n320;381
368.33285918754166	F	n294;351
368.33285918754166	F	n170;267
368.33285918754166	F	n317;376
368.33285918754166	F	n317;378
368.33285918754166	F	n221;270
368.33285918754166	F	n321;382
368.33285918754166	F	n297;354
368.33285918754166	F	n309;366
368.33285918754166	F	n309;368
368.33285918754166	F	n238;299
368.33285918754166	F	n319;380
368.33285918754166	F	n313;372
368.33285918754166	F	n278;333
368.33285918754166	F	n290;347
368.33285918754166	F	n315;374
368.33285918754166	F	n298;355
