TIME	EVENT	NODES
0	O	Root
0.03565811281626705	S	Root;1;n1;2;n2;3
0.05861878921004344	S	n2;3;n3;4;n4;5
0.07375809080458343	S	n4;5;n5;6;n6;7
0.07833050552031286	S	n5;6;n7;8;n8;9
0.0924381992791983	L	n6;7
0.1008035139693104	S	n3;4;n9;10;n10;11
0.11428202715204365	E	n1;2
0.1307468573352167	E	n8;9
0.16249863861729646	S	n10;11;n13;12;n14;13
0.1728772304451632	S	n13;12;n15;14;n16;15
0.1969107897114663	E	n9;10
0.20845796674833328	S	n7;8;n17;16;n18;17
0.2372402471114948	E	n15;14
0.23892462888085989	E	n18;17
0.2418647079135714	L	n14;13
0.2490407372631786	S	n17;16;n19;18;n20;19
0.2601117742688435	S	n16;15;n21;20;n22;21
0.26289653339706986	L	n20;19
0.2695295101060819	L	n21;20
0.2862445479367024	L	n22;21
0.34027926724945745	D	n19;18;n19;22;n19;23
0.3437941645540986	S	n19;22;n43;24;n44;25
0.3437941645540986	S	n19;23;n43;26;n44;27
0.35678506666648563	D	n44;25;n44;28;n44;29
0.36370417689028006	E	n44;28
0.36370417689028006	E	n44;29
0.36370417689028006	E	n44;27
0.3972752479224589	L	n43;24
0.417342117675562	S	n43;26;n67;30;n68;31
0.5690968004041379	L	n68;31
0.6342634849336807	L	n67;30
