TIME	EVENT	NODES
0	O	Root
0.03565811281626705	S	Root;1;n1;2;n2;3
0.05585546576573263	D	n1;2;n1;4;n1;5
0.05861878921004344	S	n2;3;n3;6;n4;7
0.06501975187213882	L	n1;5
0.07375809080458343	S	n4;7;n5;8;n6;9
0.07776992906965041	L	n3;6
0.07833050552031286	S	n5;8;n7;10;n8;11
0.09727399228330771	L	n1;4
0.1307468573352167	E	n8;11
0.13488928165748007	D	n6;9;n6;12;n6;13
0.1489958783356815	D	n6;12;n6;14;n6;15
0.16093066445356763	S	n6;14;n11;16;n12;17
0.16093066445356763	S	n6;15;n11;18;n12;19
0.16093066445356763	S	n6;13;n11;20;n12;21
0.18274527452700604	E	n11;16
0.18274527452700604	E	n11;18
0.18274527452700604	E	n11;20
0.2076205700207923	L	n12;17
0.20845796674833328	S	n7;10;n17;22;n18;23
0.23892462888085989	E	n18;23
0.2490407372631786	S	n17;22;n19;24;n20;25
0.2765985482048439	S	n20;25;n25;26;n26;27
0.27855792444951527	S	n25;26;n29;28;n30;29
0.28305304292074357	D	n12;19;n12;30;n12;31
0.2860825368854421	L	n12;30
0.29180342183819413	E	n29;28
0.29540145907730714	L	n12;21
0.32090036940607464	S	n12;31;n33;32;n34;33
0.3242431098178988	E	n26;27
0.3257514072895137	S	n30;29;n35;34;n36;35
0.3267467684448356	S	n36;35;n37;36;n38;37
0.3327775130649082	L	n34;33
0.3335651473273877	S	n38;37;n41;38;n42;39
0.34247326623149754	E	n41;38
0.3437941645540986	S	n19;24;n43;40;n44;41
0.35793305376362283	S	n42;39;n45;42;n46;43
0.36370417689028006	E	n44;41
0.3638875715740503	S	n35;34;n51;44;n52;45
0.3674291337441725	L	n43;40
0.39182157006149465	S	n52;45;n57;46;n58;47
0.3974594228905295	S	n57;46;n59;48;n60;49
0.39774118535546255	S	n58;47;n61;50;n62;51
0.40140186928566196	E	n51;44
0.4066753845391696	E	n46;43
0.40850073276585896	S	n59;48;n65;52;n66;53
0.4132906094669739	D	n33;32;n33;54;n33;55
0.414608682830292	L	n61;50
0.42136399534856195	D	n65;52;n65;56;n65;57
0.4264198645633332	D	n33;54;n33;58;n33;60
0.4264198645633332	D	n33;55;n33;59;n33;61
0.42795023912694147	E	n66;53
0.42854301057533273	S	n33;58;n73;62;n74;63
0.42854301057533273	S	n33;59;n73;64;n74;65
0.42854301057533273	S	n33;60;n73;66;n74;67
0.42854301057533273	S	n33;61;n73;68;n74;69
0.43048184675792817	E	n45;42
0.4423483705727157	S	n60;49;n77;70;n78;71
0.4462450225505363	L	n65;57
0.45215758847358406	I	n37;36
0.46323705524007486	L	n74;69
0.4645462552002618	L	n77;70
0.477908856756897	E	n78;71
0.47893748989308055	E	n62;51
0.4956791982998115	E	n74;63
0.4956791982998115	E	n74;65
0.4956791982998115	E	n74;67
0.5093929148877467	S	n65;56;n85;72;n86;73
0.5169207620759427	D	n73;62;n73;74;n73;75
0.5261657820178198	E	n86;73
0.5410367461138025	L	n85;72
0.5509952243951802	S	n37;36;n91;76;n92;77
0.5526588610867629	I	n91;76
0.6248682797632655	S	n91;76;n113;78;n114;79
0.635463756998872	L	n92;77
0.6413451922296899	S	n114;79;n119;80;n120;81
0.6575623711300396	E	n73;74
0.6575623711300396	E	n73;75
0.6575623711300396	E	n73;64
0.6575623711300396	E	n73;66
0.6575623711300396	E	n73;68
0.6953243955279519	S	n119;80;n135;82;n136;83
0.6975577051315929	S	n113;78;n137;84;n138;85
0.7005084646083697	S	n136;83;n139;86;n140;87
0.7089833635915329	L	n139;86
0.7099753554541903	E	n135;82
0.7226331056963025	E	n140;87
0.7268485611847301	S	n137;84;n151;88;n152;89
0.7271137001153057	E	n138;85
0.7565101521609454	D	n120;81;n120;90;n120;91
0.7701743730769628	S	n120;90;n175;92;n176;93
0.7701743730769628	S	n120;91;n175;94;n176;95
0.7722887411826787	S	n175;92;n177;96;n178;97
0.7722887411826787	S	n175;94;n177;98;n178;99
0.7745798703701913	E	n176;93
0.7745798703701913	E	n176;95
0.7869910465073588	E	n152;89
0.7889668809496501	S	n151;88;n189;100;n190;101
0.8168185596786944	S	n189;100;n209;102;n210;103
0.830000645402362	D	n178;99;n178;104;n178;105
0.8318994907069088	S	n210;103;n213;106;n214;107
0.8348346185515035	E	n178;97
0.8348346185515035	E	n178;104
0.8348346185515035	E	n178;105
0.8432642881862309	E	n214;107
0.8462038436727194	E	n177;96
0.8462038436727194	E	n177;98
0.8734902166513967	E	n213;106
0.8742918575836303	E	n190;101
0.8980060272048759	S	n209;102;n243;108;n244;109
0.9239638884258844	D	n244;109;n244;110;n244;111
0.927312365914823	E	n243;108
0.9378539390706145	L	n244;110
1.0	F	n244;111
