TIME	EVENT	NODES
0	O	Root
0.03565811281626705	S	Root;1;n1;2;n2;3
0.05861878921004344	S	n2;3;n3;4;n4;5
0.07375809080458343	S	n4;5;n5;6;n6;7
0.07833050552031286	S	n5;6;n7;8;n8;9
0.1008035139693104	S	n3;4;n9;10;n10;11
0.11256823884748238	L	n9;10
0.11428202715204365	E	n1;2
0.12990896189041237	D	n8;9;n8;12;n8;13
0.1307468573352167	E	n8;12
0.1307468573352167	E	n8;13
0.16093066445356763	S	n6;7;n11;14;n12;15
0.16249863861729646	S	n10;11;n13;16;n14;17
0.1728772304451632	S	n13;16;n15;18;n16;19
0.18274527452700604	E	n11;14
0.1895603193883331	L	n15;18
0.19811868539792793	D	n14;17;n14;20;n14;21
0.2060078170200299	D	n7;8;n7;22;n7;23
0.20845796674833328	S	n7;22;n17;24;n18;25
0.20845796674833328	S	n7;23;n17;26;n18;27
0.23892462888085989	E	n18;25
0.23892462888085989	E	n18;27
0.24393324884341772	L	n14;21
0.2490407372631786	S	n17;24;n19;28;n20;29
0.2490407372631786	S	n17;26;n19;30;n20;31
0.2601117742688435	S	n16;19;n21;32;n22;33
0.2671518695686604	S	n14;20;n23;34;n24;35
0.26801211822219134	L	n24;35
0.2765985482048439	S	n20;29;n25;36;n26;37
0.2765985482048439	S	n20;31;n25;38;n26;39
0.27855792444951527	S	n25;36;n29;40;n30;41
0.27855792444951527	S	n25;38;n29;42;n30;43
0.27949365787009733	D	n21;32;n21;44;n21;45
0.2799238517383474	E	n23;34
0.29180342183819413	E	n29;40
0.29180342183819413	E	n29;42
0.2956178903787941	E	n22;33
0.2990284862777491	S	n21;44;n31;46;n32;47
0.2990284862777491	S	n21;45;n31;48;n32;49
0.3159166665380013	I	n32;47
0.3159166665380013	I	n32;49
0.32090036940607464	S	n12;15;n33;50;n34;51
0.3242431098178988	E	n26;37
0.3242431098178988	E	n26;39
0.3257514072895137	S	n30;41;n35;52;n36;53
0.3257514072895137	S	n30;43;n35;54;n36;55
0.3267467684448356	S	n36;53;n37;56;n38;57
0.3267467684448356	S	n36;55;n37;58;n38;59
