TIME	EVENT	NODES
0	O	Root
0.03565811281626705	S	Root;1;n1;2;n2;3
0.036015344752043967	D	n1;2;n1;4;n1;5
0.05861878921004344	S	n2;3;n3;6;n4;7
0.06852625093649485	D	n3;6;n3;8;n3;9
0.07375809080458343	S	n4;7;n5;10;n6;11
0.07833050552031286	S	n5;10;n7;12;n8;13
0.1008035139693104	S	n3;8;n9;14;n10;15
0.1008035139693104	S	n3;9;n9;16;n10;17
0.11097443383765859	L	n1;4
0.11428202715204365	E	n1;5
0.1307468573352167	E	n8;13
0.13219980443523818	L	n10;15
0.16093066445356763	S	n6;11;n11;18;n12;19
0.16249863861729646	S	n10;17;n13;20;n14;21
0.1639609089119944	L	n9;14
0.1728772304451632	S	n13;20;n15;22;n16;23
0.18274527452700604	E	n11;18
0.1969107897114663	E	n9;16
0.20845796674833328	S	n7;12;n17;24;n18;25
0.2372402471114948	E	n15;22
0.23892462888085989	E	n18;25
0.2490407372631786	S	n17;24;n19;26;n20;27
0.250444122898968	D	n20;27;n20;28;n20;29
0.2514185846129446	L	n20;28
0.253656384311204	L	n14;21
0.2601117742688435	S	n16;23;n21;30;n22;31
0.2765985482048439	S	n20;29;n25;32;n26;33
0.27855792444951527	S	n25;32;n29;34;n30;35
0.28751815765077327	D	n12;19;n12;36;n12;37
0.29180342183819413	E	n29;34
0.294040068534914	D	n21;30;n21;38;n21;39
0.2956178903787941	E	n22;31
0.2990284862777491	S	n21;38;n31;40;n32;41
0.2990284862777491	S	n21;39;n31;42;n32;43
0.30568586183224195	L	n31;40
0.3079328550232872	L	n31;42
0.31271389257285703	L	n12;36
0.32090036940607464	S	n12;37;n33;44;n34;45
0.3242431098178988	E	n26;33
0.3257514072895137	S	n30;35;n35;46;n36;47
0.3267467684448356	S	n36;47;n37;48;n38;49
0.3335651473273877	S	n38;49;n41;50;n42;51
0.33708903319418293	L	n35;46
0.34247326623149754	E	n41;50
0.3437941645540986	S	n19;26;n43;52;n44;53
0.35793305376362283	S	n42;51;n45;54;n46;55
0.3622216926957658	S	n32;41;n49;56;n50;57
