TIME	EVENT	NODES
0	O	Root
0.03565811281626705	S	Root;1;n1;2;n2;3
0.04354618106945328	L	n1;2
0.05861878921004344	S	n2;3;n3;4;n4;5
0.07375809080458343	S	n4;5;n5;6;n6;7
0.07833050552031286	S	n5;6;n7;8;n8;9
0.09646990335088651	D	n8;9;n8;10;n8;11
0.1008035139693104	S	n3;4;n9;12;n10;13
0.12099893249379885	D	n8;10;n8;14;n8;15
0.12446803798015305	L	n7;8
0.1307468573352167	E	n8;14
0.1307468573352167	E	n8;15
0.1307468573352167	E	n8;11
0.16093066445356763	S	n6;7;n11;16;n12;17
0.16249863861729646	S	n10;13;n13;18;n14;19
0.1728772304451632	S	n13;18;n15;20;n16;21
0.18274527452700604	E	n11;16
0.18513890030537195	L	n9;12
0.2205116140065482	L	n16;21
0.22237357319551626	L	n15;20
0.2671518695686604	S	n14;19;n23;22;n24;23
0.27745213159000687	S	n24;23;n27;24;n28;25
0.2799238517383474	E	n23;22
0.30964756171256275	L	n27;24
0.32090036940607464	S	n12;17;n33;26;n34;27
0.32904946939963037	E	n28;25
0.35301817649851763	L	n33;26
0.38805050801579005	E	n34;27
