TIME	EVENT	NODES
282.56958360049487	E	n179
283.003644560383	E	n160
283.3629310829571	S	n147;n183;n184
285.76396366295205	E	n176
285.9456044299885	S	n162;n185;n186
287.2898658895813	E	n105
287.5951517002605	S	n110;n187;n188
288.5496408940298	S	n132;n189;n190
289.7660671719976	S	n177;n191;n192
290.4363268478046	S	n133;n193;n194
292.01152244219134	S	n186;n195;n196
292.321064504694	E	n180
292.56408620681617	S	n191;n197;n198
293.1267483817216	S	n188;n199;n200
293.4401227103343	E	n150
293.6183387782659	E	n184
293.87416262241237	S	n194;n201;n202
293.90973519565694	S	n199;n203;n204
294.07914662793326	E	n200
294.1998026308451	E	n171
294.27007287477545	S	n153;n205;n206
295.7101501024865	E	n178
296.4430408222861	E	n175
296.7804733096652	S	n196;n207;n208
297.20756264263844	S	n193;n209;n210
297.2325938618031	S	n190;n211;n212
297.3759122122873	E	n182
297.77429733878824	E	n208
297.82959460464184	E	n98
297.88510067996623	E	n197
297.944722411288	S	n135;n213;n214
298.1283204238227	S	n206;n215;n216
298.5182981782411	E	n207
299.1473251872138	E	n214
300.66408360617874	S	n165;n217;n218
301.39480262224913	S	n217;n219;n220
301.5187902891868	E	n195
301.7496501463424	E	n216
302.77518792485097	S	n155;n221;n222
303.4377349768546	S	n209;n223;n224
305.3065589137974	S	n213;n225;n226
305.8053411110323	S	n204;n227;n228
305.99025340734033	E	n202
306.18779637717876	E	n189
306.7118637562414	E	n185
307.88032930517045	S	n210;n229;n230
309.21205838172443	S	n198;n231;n232
309.22719658015154	E	n220
310.74626732789005	S	n224;n233;n234
312.06673550701987	S	n201;n235;n236
312.1421772672062	E	n142
313.2735372024965	E	n149
314.0104779853529	S	n227;n237;n238
314.3193370741534	E	n222
314.5087251124538	E	n173
315.342886568578	E	n109
315.41472492191235	E	n172
316.27600896896894	E	n192
316.64521563171144	E	n174
317.30612004847615	S	n232;n239;n240
318.9566040063278	S	n203;n241;n242
321.78135305229097	E	n235
322.23550031039156	S	n219;n243;n244
322.6630115581117	S	n233;n245;n246
323.451126983794	S	n211;n247;n248
324.2601856628277	E	n226
324.7848548775896	E	n225
325.62016585225894	E	n166
326.9191915703628	E	n181
326.9299560409181	S	n248;n249;n250
327.1046107185982	E	n218
327.68708843484586	S	n223;n251;n252
328.2146319613769	S	n159;n253;n254
331.02825248126715	E	n236
334.64198406508626	S	n249;n255;n256
334.9897297167016	S	n251;n257;n258
335.14844581859495	S	n231;n259;n260
335.6967060113735	S	n241;n261;n262
335.92113620132585	S	n254;n263;n264
336.27194991669535	S	n243;n265;n266
337.10932653973396	S	n229;n267;n268
337.9466629699342	E	n266
338.51097831531484	S	n247;n269;n270
338.89935941368094	E	n245
339.658731161582	S	n264;n271;n272
339.96246034945096	S	n237;n273;n274
341.11177427463167	S	n246;n275;n276
341.5385477573434	S	n215;n277;n278
342.1368897672253	S	n267;n279;n280
342.3523845263514	S	n228;n281;n282
344.02040770953147	S	n258;n283;n284
345.71198993976384	E	n253
346.5471506808192	S	n280;n285;n286
346.5990500281604	S	n283;n287;n288
347.3589689447561	S	n268;n289;n290
348.6720819320871	E	n240
348.7564267084988	E	n259
348.7700363029201	S	n275;n291;n292
349.00530575206363	E	n183
350.53960376877336	S	n262;n293;n294
