TIME	EVENT	NODES
60.007253313438106	O	n52
65.09619391477516	I	n52;1
66.62239281441798	S	n52;1;n67;2;n68;3
68.35036375208811	S	n67;2;n69;4;n70;5
69.5667288088442	S	n70;5;n73;6;n74;7
69.60989828333398	S	n68;3;n75;8;n76;9
72.34416502524721	I	n75;8
72.68336834045725	E	n75;8
73.81339158432333	E	n73;6
74.2145407938895	E	n76;9
87.36442533499313	S	n74;7;n93;10;n94;11
88.08426075817866	D	n94;11;n94;12;n94;13
89.55192399987956	S	n93;10;n97;14;n98;15
90.74295096381583	E	n97;14
90.83607300829031	S	n94;12;n101;16;n102;17
90.83607300829031	S	n94;13;n101;18;n102;19
93.23490595400014	L	n102;17
94.44886266487701	S	n69;4;n107;20;n108;21
94.63460892869011	S	n107;20;n109;22;n110;23
94.9559992561096	S	n108;21;n113;24;n114;25
95.38501757326547	E	n113;24
95.54954112669942	E	n110;23
96.09899526485816	E	n101;16
96.09899526485816	E	n101;18
99.20531432363919	E	n109;22
99.8906396465015	E	n114;25
101.14759967511259	S	n98;15;n119;26;n120;27
106.13974562605924	S	n102;19;n129;28;n130;29
106.2551761740781	S	n119;26;n131;30;n132;31
112.19152098498493	S	n129;28;n145;32;n146;33
114.6134552335811	S	n145;32;n161;34;n162;35
114.657371613597	S	n130;29;n163;36;n164;37
114.96225440907716	T	n132;31;n132;38;n148;39
115.53629363054432	S	n120;27;n169;40;n170;41
120.76078747720435	S	n164;37;n179;42;n180;43
120.93492720218666	E	n132;38
121.71308316654702	S	n162;35;n183;44;n184;45
123.4576512951491	E	n184;45
124.00483492653812	S	n131;30;n193;46;n194;47
124.3711312004714	E	n179;42
125.3362666112503	S	n194;47;n201;48;n202;49
126.7918523131126	S	n180;43;n209;50;n210;51
127.58409075866894	I	n163;36
127.74848639190229	S	n163;36;n211;52;n212;53
128.716423184385	L	n148;39
128.716423184385	T	n202;49;n202;54;n148;55
131.0857612851129	C	n169;40
132.0096165425425	E	n201;48
132.5078781716013	S	n183;44;n237;56;n238;57
132.73404178738306	S	n212;53;n239;58;n240;59
134.11183794022722	S	n209;50;n249;60;n250;61
134.23046956332826	S	n239;58;n251;62;n252;63
134.33149814894915	I	n146;33
134.67922445755087	S	n240;59;n255;64;n256;65
135.06685894332068	S	n146;33;n257;66;n258;67
135.85464953594038	S	n257;66;n263;68;n264;69
135.910637703942	S	n202;54;n265;70;n266;71
136.11757414701233	S	n263;68;n267;72;n268;73
136.2024720917159	S	n252;63;n269;74;n270;75
136.37102824962483	E	n264;69
137.24494829212168	S	n269;74;n275;76;n276;77
137.3574170703479	S	n193;46;n277;78;n278;79
137.4181928277078	S	n250;61;n279;80;n280;81
137.44428209975396	F	n169;40
137.44428209975396	F	n270;75
137.44428209975396	F	n258;67
137.44428209975396	F	n161;34
137.44428209975396	F	n278;79
137.44428209975396	F	n267;72
137.44428209975396	F	n279;80
137.44428209975396	F	n265;70
137.44428209975396	F	n211;52
137.44428209975396	F	n268;73
137.44428209975396	F	n255;64
137.44428209975396	F	n256;65
137.44428209975396	F	n170;41
137.44428209975396	F	n238;57
137.44428209975396	F	n277;78
137.44428209975396	F	n210;51
137.44428209975396	F	n251;62
137.44428209975396	F	n280;81
137.44428209975396	F	n237;56
137.44428209975396	F	n266;71
137.44428209975396	F	n249;60
137.44428209975396	F	n276;77
137.44428209975396	F	n275;76
137.44428209975396	F	n148;55
