TIME	EVENT	NODES
258.8150958922131	S	n124;115;n149;126;n150;127
261.9136653607604	I	n48;71
262.48313050699846	S	n137;120;n155;128;n156;129
263.1946935408616	S	n93;112;n157;130;n158;131
263.466644128342	C	n132;119
264.128081826833	I	n145;124
264.256074713361	S	n131;118;n159;132;n160;133
268.08312347105647	S	n138;121;n163;134;n164;135
270.50846597342445	E	n48;71
270.7812027920054	L	n155;128
271.0359830191678	S	n158;131;n165;136;n166;137
273.71896957771065	I	n140;123
274.6577834372075	I	n164;135
275.0960935428681	S	n146;125;n169;138;n170;139
275.3394929136777	E	n140;123
275.8505257194636	S	n145;124;n173;140;n174;141
275.9722922828658	I	n166;137
276.778106847264	S	n169;138;n177;142;n178;143
277.8106349986983	E	n163;134
278.3331394510357	I	n157;130
279.3689247604448	E	n164;135
280.9346084359787	E	n156;129
281.86281336619095	S	n157;130;n181;144;n182;145
282.37954397069575	C	n149;126
282.76068880907354	I	n174;141
282.9677776381367	C	n150;127
283.003644560383	E	n160;133
285.6919831175141	L	n173;140
288.2653077556269	I	n177;142
288.5496408940298	S	n132;119;n189;146;n190;147
289.7660671719976	S	n177;142;n191;148;n192;149
292.56408620681617	S	n191;148;n197;150;n198;151
293.4401227103343	E	n150;127
294.9318948761014	I	n181;144
295.7101501024865	E	n178;143
295.90695973177685	I	n159;132
297.2325938618031	S	n190;147;n211;152;n212;153
297.31361382292135	T	n197;150;n197;154;n208;155
297.3759122122873	E	n182;145
297.77429733878824	E	n208;155
297.88510067996623	E	n197;154
298.4112472058891	I	n149;126
300.66408360617874	S	n165;136;n217;156;n218;157
301.39480262224913	S	n217;156;n219;158;n220;159
302.5286925028067	L	n181;144
302.5286925028067	T	n211;152;n211;160;n181;161
304.59240768711754	I	n220;159
304.73569908895183	I	n166;137
306.18779637717876	E	n189;146
307.1797677127175	I	n198;151
309.21205838172443	S	n198;151;n231;162;n232;163
309.22719658015154	E	n220;159
309.4793992268515	I	n181;161
313.23998780787304	I	n159;132
313.2735372024965	E	n149;126
313.31681944729553	I	n218;157
316.27600896896894	E	n192;149
316.64521563171144	E	n174;141
317.30612004847615	S	n232;163;n239;164;n240;165
318.41721221336223	L	n231;162
318.41721221336223	T	n166;137;n166;166;n231;167
320.5338553102374	I	n218;157
321.67181999645015	I	n240;165
322.23550031039156	S	n219;158;n243;168;n244;169
323.20251359115457	I	n159;132
323.451126983794	S	n211;160;n247;170;n248;171
325.3357706177903	I	n247;170
325.62016585225894	E	n166;166
326.9191915703628	E	n181;161
326.9299560409181	S	n248;171;n249;172;n250;173
327.1046107185982	E	n218;157
328.2146319613769	S	n159;132;n253;174;n254;175
334.64198406508626	S	n249;172;n255;176;n256;177
335.14844581859495	S	n231;167;n259;178;n260;179
335.92113620132585	S	n254;175;n263;180;n264;181
336.27194991669535	S	n243;168;n265;182;n266;183
337.9466629699342	E	n266;183
338.51097831531484	S	n247;170;n269;184;n270;185
339.27151159106563	L	n256;177
339.27151159106563	T	n259;178;n259;186;n256;187
339.658731161582	S	n264;181;n271;188;n272;189
341.07368590198985	I	n253;174
341.1120355229145	I	n170;139
345.17683972296413	I	n212;153
345.71198993976384	E	n253;174
348.6720819320871	E	n240;165
348.7564267084988	E	n259;186
349.71198621842126	I	n250;173
350.8728275250802	D	n270;185;n270;190;n270;191
351.3681074054671	E	n270;190
351.3681074054671	E	n270;191
351.37042779145395	E	n255;176
351.6725926243736	C	n263;180
353.7533337509783	I	n244;169
354.08506775125977	I	n244;169
356.5243775902817	S	n250;173;n303;192;n304;193
357.83898267386695	E	n265;182
358.1702461307203	I	n256;187
359.43466135079467	S	n269;184;n307;194;n308;195
361.7971077523211	S	n272;189;n309;196;n310;197
362.3993247982543	I	n256;187
364.14479088522387	E	n212;153
364.39265661618424	S	n310;197;n317;198;n318;199
364.49514583717956	S	n304;193;n319;200;n320;201
365.0168302374957	S	n256;187;n323;202;n324;203
365.0417268907298	E	n263;180
365.3354294195512	E	n260;179
365.6675909654996	S	n239;164;n327;204;n328;205
365.9406802548836	S	n318;199;n329;206;n330;207
366.3843170142881	I	n319;200
368.1525611161385	S	n324;203;n331;208;n332;209
368.33285918754166	F	n330;207
368.33285918754166	F	n307;194
368.33285918754166	F	n329;206
368.33285918754166	F	n303;192
368.33285918754166	F	n271;188
368.33285918754166	F	n308;195
368.33285918754166	F	n331;208
368.33285918754166	F	n327;204
368.33285918754166	F	n323;202
368.33285918754166	F	n328;205
368.33285918754166	F	n244;169
368.33285918754166	F	n320;201
368.33285918754166	F	n170;139
368.33285918754166	F	n332;209
368.33285918754166	F	n317;198
368.33285918754166	F	n309;196
368.33285918754166	F	n319;200
