TIME	EVENT	NODES
0	O	Root
0.0	S	Root;1;n1;2;n2;3
2.5074782062324883	I	n2;3
3.35634255505027	E	n1;2
6.689912718607442	S	n2;3;n3;4;n4;5
8.477188072860308	I	n3;4
9.52089163317238	S	n4;5;n5;6;n6;7
10.888750871328412	S	n6;7;n7;8;n8;9
11.198438486860885	C	n7;8
16.661417086053657	S	n3;4;n9;10;n10;11
17.681552081932402	E	n10;11
18.92426874955153	L	n5;6
22.401872151706616	S	n9;10;n11;12;n12;13
22.41324765578705	E	n12;13
22.590498145432377	S	n8;9;n13;14;n14;15
22.836236421711362	S	n7;8;n15;16;n16;17
23.021778876448593	S	n13;14;n17;18;n18;19
23.309087423211405	E	n18;19
25.881757428070863	I	n11;12
26.08395788106684	I	n15;16
26.485787909544978	S	n16;17;n19;20;n20;21
29.746783029605652	S	n17;18;n21;22;n22;23
30.85807005283699	E	n14;15
31.49007846860047	S	n22;23;n23;24;n24;25
32.38286256948116	E	n15;16
32.640276970157	C	n23;24
32.800131426310806	S	n20;21;n25;26;n26;27
33.3266154078909	E	n24;25
33.41488849387419	S	n19;20;n27;28;n28;29
33.84410698121285	C	n28;29
34.804549942871546	S	n27;28;n29;30;n30;31
35.18763541247925	S	n23;24;n31;32;n32;33
35.678876359008704	S	n32;33;n33;34;n34;35
35.811630666815425	I	n30;31
36.88128362876969	E	n11;12
36.881358768164496	E	n25;26
37.43449429937737	E	n33;34
40.13119281483941	I	n31;32
41.85360728985028	L	n30;31
42.16982539729144	S	n21;22;n35;36;n36;37
42.34415165409792	C	n26;27
42.932085337062354	S	n35;36;n37;38;n38;39
42.943931074204656	E	n29;30
43.96599703156712	S	n38;39;n39;40;n40;41
44.85245251234952	S	n26;27;n41;42;n42;43
45.23173836321473	I	n34;35
45.829514390972626	S	n40;41;n43;44;n44;45
46.402512504894254	L	n36;37
46.54911121911787	S	n43;44;n45;46;n46;47
46.684750265085036	E	n39;40
47.034496220930585	S	n46;47;n49;48;n50;49
47.20567624080078	E	n37;38
47.6395298760472	E	n44;45
47.801935550276376	E	n34;35
48.24800986410915	T	n49;48;n49;50;n30;51
48.88993032513497	I	n45;46
48.913423218412746	S	n45;46;n51;52;n52;53
51.65188497381932	E	n51;52
52.00683670020086	E	n31;32
53.137594990204995	I	n42;43
53.29780979945958	E	n28;29
53.63876220805869	I	n49;50
54.22525593253356	S	n49;50;n53;54;n54;55
54.86457311440032	S	n54;55;n55;56;n56;57
55.73831808661641	S	n30;51;n57;58;n58;59
56.16797680653639	L	n42;43
56.16797680653639	T	n50;49;n50;60;n42;61
56.27158308445796	E	n56;57
56.5094585085791	I	n41;42
57.97964289262236	E	n42;61
58.8528404549742	E	n50;60
59.39525774603679	C	n57;58
59.65295875486497	E	n58;59
59.727227761872925	S	n41;42;n59;62;n60;63
59.96838226243248	S	n60;63;n61;64;n62;65
64.86742531505226	S	n61;64;n63;66;n64;67
66.007935934986	L	n53;54
66.16349590969867	S	n59;62;n65;68;n66;69
66.2736100429329	E	n57;58
66.62239281441798	S	n52;53;n67;70;n68;71
67.09586517004894	E	n64;67
68.35036375208811	S	n67;70;n69;72;n70;73
69.5667288088442	S	n70;73;n73;74;n74;75
69.60989828333398	S	n68;71;n75;76;n76;77
71.89828452143536	E	n55;56
72.68336834045725	E	n75;76
73.54589455358095	S	n63;66;n77;78;n78;79
73.81339158432333	E	n73;74
74.2145407938895	E	n76;77
74.51654092945661	S	n62;65;n79;80;n80;81
76.04468060540366	E	n77;78
76.96811084445748	I	n74;75
77.10875772238327	E	n65;68
77.64119566010866	S	n79;80;n81;82;n82;83
77.81966193924744	E	n80;81
78.1894585998978	C	n82;83
79.84261502436117	E	n81;82
82.21366002911701	S	n78;79;n85;84;n86;85
83.22439320017492	S	n85;84;n87;86;n88;87
83.51947950720947	E	n88;87
84.20932910326671	D	n69;72;n69;88;n69;89
85.35531950007136	S	n66;69;n89;90;n90;91
85.49236502381507	S	n89;90;n91;92;n92;93
85.60464752894231	C	n69;88
85.60464752894231	C	n69;89
87.36442533499313	S	n74;75;n93;94;n94;95
87.9716937356141	E	n87;86
88.53197609136353	I	n69;88
88.53197609136353	I	n69;89
88.6291375715646	S	n86;85;n95;96;n96;97
89.55192399987956	S	n93;94;n97;98;n98;99
89.63731734236336	E	n96;97
90.15321291817399	C	n98;99
90.35988920185565	C	n98;99
90.49422440237502	S	n92;93;n99;100;n100;101
90.74295096381583	E	n97;98
90.83607300829031	S	n94;95;n101;102;n102;103
91.32827881397776	I	n101;102
91.78715616938311	S	n82;83;n105;104;n106;105
93.37526834861075	E	n99;100
93.95913852800628	L	n95;96
94.01724742195809	I	n102;103
94.44886266487701	S	n69;89;n107;106;n108;107
94.44886266487701	S	n69;88;n107;108;n108;109
94.63460892869011	S	n107;106;n109;110;n110;111
94.63460892869011	S	n107;108;n109;112;n110;113
94.9559992561096	S	n108;107;n113;114;n114;115
94.9559992561096	S	n108;109;n113;116;n114;117
95.38501757326547	E	n113;114
95.38501757326547	E	n113;116
95.54954112669942	E	n110;111
95.54954112669942	E	n110;113
96.09899526485816	E	n101;102
97.31886692307799	E	n91;92
97.80791700863223	S	n106;105;n115;118;n116;119
98.48156916098364	I	n105;104
99.20531432363919	E	n109;110
99.20531432363919	E	n109;112
99.8906396465015	E	n114;115
99.8906396465015	E	n114;117
101.14759967511259	S	n98;99;n119;120;n120;121
101.65830150095249	E	n100;101
101.86760839437709	S	n115;118;n121;122;n122;123
103.11281700770681	S	n122;123;n123;124;n124;125
103.17493587921933	S	n116;119;n125;126;n126;127
103.28681002359245	I	n126;127
104.88109094108886	E	n123;124
106.13974562605924	S	n102;103;n129;128;n130;129
106.2551761740781	S	n119;120;n131;130;n132;131
107.08266993684482	S	n125;126;n133;132;n134;133
107.64260412635909	S	n124;125;n135;134;n136;135
108.22574960153462	E	n136;135
108.88168409907468	S	n133;132;n137;136;n138;137
109.62261535345976	E	n135;134
109.97257981492466	S	n105;104;n139;138;n140;139
111.11982330004851	S	n90;91;n141;140;n142;141
112.14930348557543	S	n138;137;n143;142;n144;143
112.19152098498493	S	n129;128;n145;144;n146;145
113.05043982879775	S	n141;140;n147;146;n148;147
113.56071167551245	I	n142;141
113.62784678358948	L	n144;143
113.62784678358948	T	n147;146;n147;148;n144;149
113.65517979759079	S	n126;127;n151;150;n152;151
113.69522551275313	E	n134;133
113.88653947876585	S	n144;149;n153;152;n154;153
114.15329671152638	S	n154;153;n155;154;n156;155
114.51709503904722	S	n156;155;n157;156;n158;157
114.6134552335811	S	n145;144;n161;158;n162;159
114.657371613597	S	n130;129;n163;160;n164;161
115.24536255450909	S	n155;154;n165;162;n166;163
115.40994992258716	I	n151;150
115.47908741396041	S	n158;157;n167;164;n168;165
115.53171231760001	E	n166;163
115.53629363054432	S	n120;121;n169;166;n170;167
115.59140676077115	S	n121;122;n171;168;n172;169
116.84276849014047	E	n139;138
118.0381671052223	I	n162;159
118.64696657641899	I	n165;162
118.87864221454024	E	n157;156
119.15759873212343	E	n167;164
119.2824603171159	S	n171;168;n175;170;n176;171
120.73658318917201	S	n147;148;n177;172;n178;173
120.76078747720435	S	n164;161;n179;174;n180;175
120.93492720218666	E	n132;131
121.67166523555763	S	n172;169;n181;176;n182;177
121.71308316654702	S	n162;159;n183;178;n184;179
121.75663925884848	S	n153;152;n185;180;n186;181
121.94033774569849	S	n177;172;n187;182;n188;183
