TIME	EVENT	NODES
243.74891165529164	O	n59
251.91737397158224	S	n59;1;n131;2;n132;3
264.256074713361	S	n131;2;n159;4;n160;5
282.62922829967346	D	n132;3;n132;6;n132;7
283.003644560383	E	n160;5
284.6765158909839	I	n159;4
286.90258136305795	I	n132;6
286.90258136305795	I	n132;7
288.5496408940298	S	n132;7;n189;8;n190;9
288.5496408940298	S	n132;6;n189;10;n190;11
295.042998750024	T	n190;9;n190;12;n170;13
297.2325938618031	S	n190;12;n211;14;n212;15
297.2325938618031	S	n190;11;n211;16;n212;17
297.6579539617037	T	n159;4;n159;18;n206;19
298.1283204238227	S	n206;19;n215;20;n216;21
301.7496501463424	E	n216;21
301.8448988820438	I	n211;14
301.8448988820438	I	n211;16
302.5007033637753	L	n211;16
306.18779637717876	E	n189;8
306.18779637717876	E	n189;10
306.21510665243864	I	n170;13
323.451126983794	S	n211;14;n247;22;n248;23
326.9299560409181	S	n248;23;n249;24;n250;25
328.2146319613769	S	n159;18;n253;26;n254;27
331.7982763449896	I	n212;15
331.7982763449896	I	n212;17
334.64198406508626	S	n249;24;n255;28;n256;29
335.92113620132585	S	n254;27;n263;30;n264;31
337.28314567426867	I	n253;26
338.51097831531484	S	n247;22;n269;32;n270;33
339.0087128096961	I	n270;33
339.658731161582	S	n264;31;n271;34;n272;35
340.845910552647	T	n256;29;n256;36;n267;37
341.0825995298127	I	n272;35
341.1273099900605	C	n256;36
341.5385477573434	S	n215;20;n277;38;n278;39
342.1368897672253	S	n267;37;n279;40;n280;41
343.693943649857	I	n277;38
345.71198993976384	E	n253;26
346.5471506808192	S	n280;41;n285;42;n286;43
351.3681074054671	E	n270;33
351.37042779145395	E	n255;28
353.95253012441896	I	n272;35
355.3977337512351	I	n278;39
356.5243775902817	S	n250;25;n303;44;n304;45
357.168200377421	I	n285;42
358.4655007545831	D	n304;45;n304;46;n304;47
359.43466135079467	S	n269;32;n307;48;n308;49
360.3343947466643	I	n279;40
361.7971077523211	S	n272;35;n309;50;n310;51
362.67484689285067	C	n307;48
362.93877184850265	E	n279;40
363.7179365725955	E	n277;38
364.14479088522387	E	n212;17
364.14479088522387	E	n212;15
364.39265661618424	S	n310;51;n317;52;n318;53
364.49514583717956	S	n304;46;n319;54;n320;55
364.49514583717956	S	n304;47;n319;56;n320;57
365.0168302374957	S	n256;36;n323;58;n324;59
365.0417268907298	E	n263;30
365.4269033291711	L	n170;13
365.9406802548836	S	n318;53;n329;60;n330;61
368.1525611161385	S	n324;59;n331;62;n332;63
368.33285918754166	F	n330;61
368.33285918754166	F	n307;48
368.33285918754166	F	n329;60
368.33285918754166	F	n303;44
368.33285918754166	F	n271;34
368.33285918754166	F	n308;49
368.33285918754166	F	n331;62
368.33285918754166	F	n285;42
368.33285918754166	F	n286;43
368.33285918754166	F	n323;58
368.33285918754166	F	n320;55
368.33285918754166	F	n320;57
368.33285918754166	F	n332;63
368.33285918754166	F	n317;52
368.33285918754166	F	n309;50
368.33285918754166	F	n319;54
368.33285918754166	F	n319;56
368.33285918754166	F	n278;39
