TIME	EVENT	NODES
61.436790575455056	O	n67
68.02787129403178	S	n67;1;n83;2;n84;3
69.37881073384503	S	n84;3;n87;4;n88;5
70.081852382046	L	n83;2
71.36563707627845	S	n88;5;n89;6;n90;7
72.07350163470672	S	n89;6;n93;8;n94;9
72.44930356955444	E	n93;8
79.33819933326355	E	n87;4
79.81738353468062	S	n94;9;n115;10;n116;11
81.09867118259886	I	n116;11
82.9280124294097	E	n115;10
84.70932730317352	S	n90;7;n133;12;n134;13
85.26887989200775	S	n116;11;n137;14;n138;15
85.42092120853172	S	n134;13;n139;16;n140;17
85.77742182160104	S	n140;17;n141;18;n142;19
86.25047763284532	E	n141;18
87.18963022322029	S	n133;12;n151;20;n152;21
87.81980530882596	C	n139;16
88.61422845110853	S	n139;16;n155;22;n156;23
90.0298616159461	E	n151;20
90.59408618872159	S	n138;15;n167;24;n168;25
91.18271935574295	S	n137;14;n173;26;n174;27
91.49327839421396	S	n173;26;n179;28;n180;29
92.98086966293155	S	n179;28;n187;30;n188;31
94.57618687065099	S	n174;27;n197;32;n198;33
95.24795588804022	S	n188;31;n207;34;n208;35
95.32788810343277	E	n187;30
95.88865744478659	S	n208;35;n209;36;n210;37
96.06946921142757	E	n168;25
96.36417835574501	E	n155;22
96.76414183319842	E	n207;34
96.99802715324657	S	n180;29;n215;38;n216;39
98.05177697927205	S	n210;37;n217;40;n218;41
98.27430524738351	E	n156;23
98.60669486404873	L	n198;33
100.23801031248802	E	n197;32
100.26378681329363	S	n209;36;n225;42;n226;43
100.5630979072517	E	n217;40
100.82079643843899	S	n216;39;n229;44;n230;45
101.88364993433952	S	n225;42;n233;46;n234;47
102.38892933329028	S	n152;21;n235;48;n236;49
102.48521947160668	S	n167;24;n237;50;n238;51
102.50665066787323	S	n233;46;n239;52;n240;53
103.13861731596332	L	n238;51
103.1465928539085	S	n142;19;n241;54;n242;55
104.39354497663153	E	n241;54
105.18311610228545	E	n235;48
105.53784601725131	S	n239;52;n247;56;n248;57
106.00897419475767	E	n240;53
106.13572358528997	E	n215;38
106.58936348551408	I	n237;50
106.76847042739723	E	n226;43
106.8374852804199	S	n248;57;n251;58;n252;59
107.27663477102	S	n251;58;n257;60;n258;61
107.41703737897967	E	n218;41
107.53070438542849	S	n247;56;n261;62;n262;63
108.80956644343802	I	n257;60
109.10825351651116	S	n252;59;n269;64;n270;65
109.19341537978787	S	n258;61;n271;66;n272;67
110.1458391327182	S	n271;66;n281;68;n282;69
110.59821760248624	S	n262;63;n285;70;n286;71
110.61259856831502	S	n237;50;n287;72;n288;73
111.03753699902806	E	n234;47
111.10609646968076	E	n285;70
111.80098211610584	E	n269;64
112.47100851439468	E	n270;65
112.64666642651987	I	n229;44
112.65803903410826	C	n229;44
112.91557289140778	D	n229;44;n229;74;n229;75
113.11917228046042	L	n288;73
113.11917228046042	T	n261;62;n261;76;n288;77
115.2182153714495	S	n236;49;n313;78;n314;79
115.29971570919966	E	n257;60
115.65239317601123	E	n272;67
115.92249460212943	E	n229;74
115.92249460212943	E	n229;75
116.08793483144474	E	n282;69
116.15826723514712	E	n313;78
116.4438118421558	E	n287;72
116.45204155339697	E	n261;76
118.52522239708865	I	n286;71
119.90239955406271	I	n281;68
120.96164925685498	E	n286;71
122.20096298192965	F	n230;45
122.20096298192965	F	n242;55
122.20096298192965	F	n288;77
122.20096298192965	F	n281;68
122.20096298192965	F	n314;79
