TIME	EVENT	NODES
0	O	Root
0.0	S	Root;1;n1;2;n2;3
3.2265121368497676	S	n2;3;n3;4;n4;5
3.7457600184082356	I	n1;2
6.0891450189117755	S	n4;5;n5;6;n6;7
6.174426680846108	I	n3;4
12.049627919615546	E	n1;2
17.821826297607462	L	n5;6
17.821826297607462	T	n3;4;n3;8;n5;9
30.337553612540763	S	n3;8;n7;10;n8;11
31.294479844346007	L	n7;10
31.294479844346007	T	n6;7;n6;12;n7;13
41.7308661144652	E	n6;12
43.23129089393241	I	n5;9
46.478728420132114	S	n8;11;n9;14;n10;15
49.1619408173245	I	n5;9
53.992332161115115	I	n5;9
64.87567641647658	L	n7;13
64.87567641647658	T	n5;9;n5;16;n7;17
65.22142532887267	I	n5;16
65.79458869924449	S	n5;16;n11;18;n12;19
76.73161289784156	I	n12;19
76.83040379162496	S	n10;15;n13;20;n14;21
78.67196232775571	E	n11;18
80.59920766624008	E	n12;19
80.65664055191147	S	n14;21;n15;22;n16;23
90.03849608767848	E	n15;22
90.74528338734476	E	n16;23
99.45238166136835	C	n9;14
100.0082568610545	S	n13;20;n17;24;n18;25
102.88084729327288	S	n9;14;n19;26;n20;27
104.23135191056686	I	n19;26
111.66586617081315	S	n18;25;n21;28;n22;29
121.37350797864507	C	n17;24
127.09439606284033	S	n17;24;n23;30;n24;31
127.56010380464929	I	n23;30
131.05163357451565	E	n21;28
131.4248376559933	C	n19;26
137.33366044182898	S	n22;29;n25;32;n26;33
142.27632056874947	I	n7;17
142.7155834077547	E	n25;32
147.9111347231388	L	n26;33
148.9849759202454	S	n20;27;n27;34;n28;35
151.41608628417967	S	n24;31;n31;36;n32;37
151.87002840236235	C	n28;35
152.0124163960092	I	n32;37
152.63308264867726	S	n7;17;n33;38;n34;39
153.15396712937255	S	n28;35;n35;40;n36;41
154.03840299847005	C	n35;40
155.5864503419916	I	n19;26
159.3225052519914	I	n35;40
162.77617771303431	S	n34;39;n37;42;n38;43
164.0650225736182	E	n38;43
165.1799971652594	S	n31;36;n39;44;n40;45
165.2249719103747	E	n33;38
166.2178203348881	I	n23;30
166.42281919880233	S	n40;45;n41;46;n42;47
166.54278869017284	E	n27;34
166.98960945767922	L	n37;42
166.98960945767922	T	n23;30;n23;48;n37;49
168.17416491695113	I	n32;37
168.98360319176706	S	n36;41;n43;50;n44;51
169.09281682708968	E	n41;46
169.40844172015872	E	n39;44
170.74431018111153	S	n43;50;n45;52;n46;53
171.2809686135886	S	n19;26;n47;54;n48;55
171.45748821204532	S	n23;48;n49;56;n50;57
172.39709200459225	I	n47;54
172.7134354678535	S	n35;40;n51;58;n52;59
173.3420775141136	S	n42;47;n53;60;n54;61
173.88687652149895	E	n54;61
176.11005676811268	S	n49;56;n55;62;n56;63
177.51846234063663	E	n45;52
179.61827381666365	I	n56;63
180.68423174771254	E	n50;57
184.38473418243225	S	n51;58;n57;64;n58;65
187.1981154176181	S	n37;49;n59;66;n60;67
187.68489901940544	E	n46;53
188.99377288291518	S	n56;63;n61;68;n62;69
189.4429084824666	S	n44;51;n63;70;n64;71
189.44357289465324	I	n61;68
191.35598736312272	S	n62;69;n65;72;n66;73
193.18179010405606	I	n55;62
193.54890914381417	S	n32;37;n67;74;n68;75
195.81562732113593	E	n58;65
196.74632570764513	E	n66;73
196.97511416203977	S	n47;54;n69;76;n70;77
197.574740969038	S	n60;67;n71;78;n72;79
197.8389241340814	I	n59;66
198.02512772351466	I	n67;74
199.3404950915714	E	n57;64
199.9736444262347	I	n63;70
201.80747129572504	I	n68;75
202.76366837904365	I	n70;77
205.25455400940166	S	n69;76;n73;80;n74;81
206.53445074721577	I	n48;55
208.10400822300682	S	n67;74;n75;82;n76;83
208.19839410567633	S	n74;81;n77;84;n78;85
209.05812465845878	I	n76;83
211.08295005272288	I	n63;70
211.14465681623986	I	n70;77
211.6666750898376	S	n76;83;n79;86;n80;87
212.0814811151844	S	n73;80;n81;88;n82;89
212.14935991177535	E	n65;72
213.2083255747118	I	n52;59
213.32577331513028	S	n79;86;n83;90;n84;91
215.19426714998926	S	n82;89;n85;92;n86;93
216.27781290793985	E	n83;90
217.10122037003637	S	n63;70;n87;94;n88;95
217.27072514012463	I	n71;78
217.56324740430793	I	n71;78
217.64652100025216	I	n71;78
218.48395424640142	C	n81;88
221.4844260935815	S	n61;68;n89;96;n90;97
222.77564649792637	L	n90;97
224.01115539674345	E	n81;88
224.42074098395472	S	n87;94;n93;98;n94;99
224.87883338170167	E	n71;78
226.08451416191318	E	n77;84
226.3022639445042	E	n78;85
226.86452868796613	S	n53;60;n95;100;n96;101
227.7086322008703	S	n52;59;n97;102;n98;103
227.74447505539555	S	n68;75;n99;104;n100;105
227.79180205667913	E	n99;104
229.51735172790225	I	n84;91
229.79413206743286	S	n85;92;n101;106;n102;107
229.84074322147535	S	n75;82;n103;108;n104;109
230.12060625848866	I	n86;93
230.22500167846212	E	n101;106
231.2895298785254	E	n89;96
232.2598634713699	E	n94;99
232.8439288366906	E	n88;95
233.55443944646427	S	n96;101;n105;110;n106;111
235.8292272361231	L	n80;87
236.65489037429705	I	n102;107
236.8169657606345	S	n84;91;n107;112;n108;113
238.066136604651	E	n55;62
239.33049058622979	I	n59;66
239.7538983026567	C	n86;93
240.34993764559462	I	n95;100
240.4400248471713	S	n104;109;n111;114;n112;115
240.6015620950032	S	n100;105;n113;116;n114;117
242.59879863710552	I	n107;112
242.8941750001684	S	n103;108;n115;118;n116;119
243.04409447047416	L	n86;93
243.14547520524115	D	n64;71;n64;120;n64;121
243.3766033919532	I	n105;110
243.68049587321605	I	n114;117
244.65686309263035	S	n115;118;n117;122;n118;123
245.60380920404123	E	n118;123
246.41896245296667	S	n116;119;n119;124;n120;125
247.89276809742267	S	n106;111;n121;126;n122;127
247.9892903017055	I	n121;126
248.0428197969057	I	n120;125
248.88117897606477	E	n64;120
248.88117897606477	E	n64;121
249.03530572249304	S	n97;102;n123;128;n124;129
249.10861886800265	S	n108;113;n125;130;n126;131
249.78648125737294	I	n126;131
251.3186136772485	S	n120;125;n129;132;n130;133
251.91737397158224	S	n59;66;n131;134;n132;135
251.9600984783782	E	n129;132
253.10530453682208	S	n102;107;n133;136;n134;137
254.1474396940903	S	n111;114;n135;138;n136;139
254.31869674795763	S	n72;79;n137;140;n138;141
254.4909054228647	I	n114;117
254.59397657947247	S	n123;128;n139;142;n140;143
254.6017951755659	S	n119;124;n141;144;n142;145
254.85733682858677	S	n134;137;n143;146;n144;147
255.08922900163986	E	n139;142
255.66365127582895	C	n135;138
256.08818413786037	I	n136;139
256.74972332501403	S	n70;77;n145;148;n146;149
256.96114287753085	S	n126;131;n147;150;n148;151
258.8150958922131	S	n124;129;n149;152;n150;153
259.19362679088636	S	n130;133;n151;154;n152;155
259.28999588796853	S	n141;144;n153;156;n154;157
259.4641773296545	C	n48;55
260.0079447944091	E	n114;117
261.3984827424503	L	n121;126
261.5455228136473	E	n152;155
262.43014142332055	E	n148;151
262.48295544873963	C	n147;150
262.48313050699846	S	n137;140;n155;158;n156;159
263.1946935408616	S	n93;98;n157;160;n158;161
264.256074713361	S	n131;134;n159;162;n160;163
265.17811368183425	C	n155;158
265.5925209738743	I	n155;158
266.1400532075929	E	n151;154
266.80294771333917	S	n107;112;n161;164;n162;165
267.6230845290778	E	n154;157
268.08312347105647	S	n138;141;n163;166;n164;167
269.9568136455443	E	n136;139
