TIME	EVENT	NODES
0	O	Root
0.0	S	Root;1;n1;2;n2;3
3.35634255505027	E	n1;2
6.689912718607442	S	n2;3;n3;4;n4;5
9.52089163317238	S	n4;5;n5;6;n6;7
10.888750871328412	S	n6;7;n7;8;n8;9
16.661417086053657	S	n3;4;n9;10;n10;11
17.681552081932402	E	n10;11
18.47336859707365	L	n7;8
22.401872151706616	S	n9;10;n11;12;n12;13
22.41324765578705	E	n12;13
22.590498145432377	S	n8;9;n13;14;n14;15
23.021778876448593	S	n13;14;n17;16;n18;17
23.309087423211405	E	n18;17
23.67182323826393	E	n5;6
29.746783029605652	S	n17;16;n21;18;n22;19
30.85807005283699	E	n14;15
31.49007846860047	S	n22;19;n23;20;n24;21
33.3266154078909	E	n24;21
33.869899547917186	I	n21;18
35.18763541247925	S	n23;20;n31;22;n32;23
35.678876359008704	S	n32;23;n33;24;n34;25
36.88128362876969	E	n11;12
37.43449429937737	E	n33;24
42.16982539729144	S	n21;18;n35;26;n36;27
42.932085337062354	S	n35;26;n37;28;n38;29
43.96599703156712	S	n38;29;n39;30;n40;31
45.829514390972626	S	n40;31;n43;32;n44;33
46.54911121911787	S	n43;32;n45;34;n46;35
46.684750265085036	E	n39;30
46.87578296073487	S	n36;27;n47;36;n48;37
47.034496220930585	S	n46;35;n49;38;n50;39
47.20567624080078	E	n37;28
47.6395298760472	E	n44;33
47.801935550276376	E	n34;25
48.913423218412746	S	n45;34;n51;40;n52;41
51.65188497381932	E	n51;40
52.00683670020086	E	n31;22
54.22525593253356	S	n49;38;n53;42;n54;43
54.86457311440032	S	n54;43;n55;44;n56;45
56.27158308445796	E	n56;45
57.23402616228817	E	n48;37
58.8528404549742	E	n50;39
66.62239281441798	S	n52;41;n67;46;n68;47
68.35036375208811	S	n67;46;n69;48;n70;49
69.3614836110607	S	n47;36;n71;50;n72;51
69.5667288088442	S	n70;49;n73;52;n74;53
69.60989828333398	S	n68;47;n75;54;n76;55
70.88343313549224	E	n72;51
71.89828452143536	E	n55;44
72.68336834045725	E	n75;54
73.64779052978375	I	n76;55
73.81339158432333	E	n73;52
74.2145407938895	E	n76;55
74.41436690001827	E	n53;42
80.57463946636354	S	n71;50;n83;56;n84;57
82.71496560136457	C	n74;53
86.5252623915454	L	n74;53
86.60669252253648	E	n83;56
91.20512203911903	I	n69;48
91.78210615836441	S	n84;57;n103;58;n104;59
94.44886266487701	S	n69;48;n107;60;n108;61
94.63460892869011	S	n107;60;n109;62;n110;63
94.9559992561096	S	n108;61;n113;64;n114;65
95.38501757326547	E	n113;64
95.54954112669942	E	n110;63
96.80218024594846	I	n103;58
99.20531432363919	E	n109;62
99.8906396465015	E	n114;65
102.82426853750586	E	n103;58
106.57096831231419	E	n104;59
