TIME	EVENT	NODES
0.971640391490068	S	n279;n281;n282
0.9727278219767251	S	n269;n283;n284
0.9732173865347189	E	n258
0.9774128112905862	E	n264
0.9786065520660436	S	n245;n285;n286
0.9805992605924941	E	n250
0.9814100407416381	E	n228
0.9826208035981886	S	n283;n287;n288
0.983455035698425	E	n268
0.9835716504478796	E	n223
0.9838251299642106	E	n267
0.9851301504358597	E	n247
0.9854537340418459	S	n288;n289;n290
0.9866315391651298	S	n282;n291;n292
0.9869915986282715	S	n276;n293;n294
0.9878783987049942	S	n270;n295;n296
0.9898113896787903	S	n271;n297;n298
0.993707679202344	S	n291;n299;n300
0.9973204261958437	E	n284
0.998644442566671	E	n281
1.0	F	n297
1.0	F	n293
1.0	F	n200
1.0	F	n285
1.0	F	n289
1.0	F	n298
1.0	F	n275
1.0	F	n300
1.0	F	n299
1.0	F	n274
1.0	F	n294
1.0	F	n296
1.0	F	n287
1.0	F	n286
1.0	F	n255
1.0	F	n280
1.0	F	n265
1.0	F	n290
1.0	F	n236
1.0	F	n266
1.0	F	n277
1.0	F	n295
1.0	F	n251
1.0	F	n278
1.0	F	n244
1.0	F	n292
